mu,sigma,pstar_true,pistar_true,CLferror,CRferror1,CRferror2,CRferror3,CRferror4,CRferror5,estcr1,estcr2,estcr3,estcr4,estcr5,eprice_T,beta1_T,beta2_T,,True World
10,14.034,14.12182263,10.85947188,0.026966364,0.066700998,0.0884204,-0.104696179,-0.051758865,-0.037155649,14.05512163,14.03340223,14.22651881,14.1735815,14.15897828,14.148789,1.535920599,-0.05427446,,
10,14.035,14.12253438,10.85969774,0.035215853,0.050060339,-0.063804699,0.072569425,-0.026053802,-0.071595421,14.07247404,14.18633908,14.04996495,14.14858818,14.1941298,14.15775023,1.534211187,-0.054184771,,
10,14.036,14.12324613,10.85992361,-0.012746149,-0.023148868,-0.0090182,-0.13983383,0.008646746,0.1155611,14.14639499,14.13226433,14.26307996,14.11459938,14.00768503,14.11049998,1.540842298,-0.054604714,,
10,14.037,14.12395791,10.86014951,0.047464978,0.029240754,0.073240192,0.036081631,-0.142930331,0.069502336,14.09471716,14.05071772,14.08787628,14.26688824,14.05445558,14.17142289,1.53286187,-0.05407988,,
10,14.038,14.1246697,10.86037542,-0.041858405,0.03928379,0.005500637,0.019175022,-0.099767001,0.024258437,14.08538591,14.11916906,14.10549468,14.2244367,14.10041126,14.08281129,1.542416356,-0.054763787,,
10,14.039,14.12538144,10.86060134,-0.132536765,0.106659757,-0.017844186,-0.04867926,0.013761367,0.149995953,14.01872169,14.14322563,14.1740607,14.11162008,13.97538549,13.99284468,1.551810189,-0.055445523,,
10,14.04,14.12609327,10.86082729,-0.027210152,0.145074405,-0.026107395,-0.029514133,-0.077111119,0.093832219,13.98101886,14.15220066,14.1556074,14.20320439,14.03226105,14.09888312,1.540975072,-0.05464811,,
10,14.041,14.12680505,10.86105324,0.076828186,0.06571415,0.043863349,-0.013495171,0.008163198,0.064258491,14.0610909,14.08294171,14.14030023,14.11864186,14.06254656,14.20363324,1.52973055,-0.053852391,,
10,14.042,14.12751684,10.86127922,0.027330826,0.060498989,-0.05687501,0.065078506,-0.011583768,-0.134031618,14.06701785,14.18439185,14.06243833,14.13910061,14.26154846,14.15484767,1.535087861,-0.054226819,,
10,14.043,14.12822866,10.86150521,0.010384363,0.015031754,-0.034457051,-0.047902763,-0.103033215,0.115924607,14.11319691,14.16268572,14.17613143,14.23126188,14.01230406,14.13861303,1.536686356,-0.054342031,,
10,14.044,14.12894049,10.86173122,0.051073038,0.217112402,-0.110466121,0.048981281,0.106279218,0.034663627,13.91182809,14.23940661,14.07995921,14.02266127,14.09427686,14.18001353,1.532063396,-0.054024676,,
10,14.045,14.12965231,10.86195724,-0.031263187,0.038068624,0.202513651,0.000787732,0.105314445,0.007575502,14.09158369,13.92713866,14.12886458,14.02433787,14.12207681,14.09838913,1.541811626,-0.054683217,,
10,14.046,14.1303641,10.86218328,-0.002531299,-0.064983594,-0.093572708,0.037913571,-0.059317368,-0.014102277,14.19534769,14.22393681,14.09245053,14.18968147,14.14446638,14.1278328,1.538408269,-0.054448536,,
10,14.047,14.13107596,10.86240933,0.028750733,0.047328894,-0.075470336,-0.021462842,-0.011678772,-0.057970355,14.08374707,14.2065463,14.15253881,14.14275474,14.18904632,14.1598267,1.534497574,-0.054186766,,
10,14.048,14.13178779,10.86263541,-0.10165024,-0.055323066,0.049714346,0.112994275,-0.028817722,-0.04463519,14.18711085,14.08207344,14.01879351,14.16060551,14.17642298,14.03013755,1.548127607,-0.055171793,,
10,14.049,14.13249961,10.86286149,0.019973464,-0.037118649,-0.140899641,-0.069605005,-0.053794993,0.09962339,14.16961826,14.27339925,14.20210462,14.18629461,14.03287622,14.15247308,1.534339925,-0.054206358,,
10,14.05,14.13321144,10.8630876,0.036716458,-0.044808086,0.003922794,0.068141864,0.013632268,0.034388445,14.17801952,14.12928864,14.06506957,14.11957917,14.09882299,14.1699279,1.533460849,-0.054107317,,
10,14.051,14.13392334,10.86331372,0.004181238,0.190718982,-0.017777518,0.026404314,-0.004004766,0.138045889,13.94320436,14.15170086,14.10751903,14.13792811,13.99587745,14.13810458,1.536577555,-0.054343666,,
10,14.052,14.13463517,10.86353985,-0.059295491,0.204631889,-0.077535513,-0.081816462,-0.039531277,0.000164021,13.93000328,14.21217068,14.21645163,14.17416644,14.13447114,14.07533967,1.543345068,-0.054820263,,
10,14.053,14.13534703,10.86376601,0.007703542,0.090015143,-0.099600475,-0.026151239,0.08690506,0.086721498,14.04533189,14.2349475,14.16149827,14.04844197,14.04862553,14.14305057,1.536609959,-0.054323681,,
10,14.054,14.13605889,10.86399217,-0.006294589,-0.135789966,0.105010619,-0.203132502,-0.156209486,-0.175389363,14.27184886,14.03104827,14.3391914,14.29226838,14.31144826,14.1297643,1.538489572,-0.054442072,,
10,14.055,14.1367708,10.86421836,0.009363171,-0.090048975,0.104156197,0.059741643,0.090583808,-0.002308058,14.22681977,14.0326146,14.07702915,14.04618699,14.13907885,14.14613397,1.537182086,-0.05433138,,
10,14.056,14.13748266,10.86444456,-0.010370865,0.074075332,0.083553113,-0.028812543,0.037493071,-0.104989561,14.06340733,14.05392955,14.1662952,14.09998959,14.24247222,14.12711179,1.538499478,-0.05445138,,
10,14.057,14.13819452,10.86467078,0.131973579,-0.053319957,0.005557996,0.033447848,-0.169715608,0.018890297,14.19151448,14.13263653,14.10474668,14.30791013,14.11930423,14.2701681,1.52292314,-0.053361882,,
10,14.058,14.13890643,10.86489701,0.041808129,0.053568928,-0.038115511,0.037917888,-0.000314549,-0.142991029,14.0853375,14.17702194,14.10098854,14.13922098,14.28189746,14.18071456,1.533228002,-0.05405987,,
10,14.059,14.13961833,10.86512326,0.053769357,0.052714013,-0.051201654,0.001002112,-0.108431862,0.100302113,14.08690432,14.19081998,14.13861622,14.24805019,14.03931622,14.19338769,1.532666241,-0.053996888,,
10,14.06,14.14033023,10.86534953,0.056314577,0.055114635,0.094572765,-0.003122232,-0.107197003,0.02478317,14.0852156,14.04575747,14.14345246,14.24752724,14.11554706,14.19664481,1.531342612,-0.053935027,,
10,14.061,14.14104214,10.86557581,0.05054946,-0.04823012,0.009476016,0.103784025,0.088739775,0.026959433,14.18927226,14.13156612,14.03725811,14.05230236,14.1140827,14.1915916,1.532158172,-0.053981588,,
10,14.062,14.14175408,10.86580211,0.060483038,-0.055193852,-0.067779265,-0.097922714,-0.029677673,-0.005603406,14.19694793,14.20953334,14.23967679,14.17143175,14.14735748,14.20223712,1.531669098,-0.053919686,,
10,14.063,14.14246602,10.86602842,0.06828407,-0.036812795,-0.198915804,-0.071959475,0.018603621,0.018389338,14.17927881,14.34138182,14.2144255,14.1238624,14.12407668,14.21075009,1.530070082,-0.053833174,,
10,14.064,14.14317792,10.86625475,-0.010640837,-0.022854465,-0.057135959,0.023138927,0.009243778,0.058940642,14.16603239,14.20031388,14.120039,14.13393414,14.08423728,14.13253709,1.538135441,-0.054415714,,
10,14.065,14.14388983,10.8664811,0.018456128,0.094400249,0.018440581,-0.096895039,-0.013458183,-0.020839983,14.04948958,14.12544924,14.24078487,14.15734801,14.16472981,14.16234595,1.534815512,-0.054188505,,
10,14.066,14.14460181,10.86670746,-0.027165478,0.05445339,-0.061202509,-0.039915354,0.007448672,-0.024753565,14.09014842,14.20580432,14.18451716,14.13715314,14.16935537,14.11743633,1.539800903,-0.054535359,,
10,14.067,14.14531371,10.86693384,0.077113462,-0.103739749,-0.071214191,-0.049354634,0.005134752,0.09633854,14.24905346,14.2165279,14.19466834,14.14017896,14.04897517,14.22242717,1.528129705,-0.053722099,,
10,14.068,14.14602569,10.86716023,-0.006137572,0.154952747,0.011836902,0.007574351,-0.063753359,0.066736596,13.99107294,14.13418879,14.13845134,14.20977905,14.0792891,14.13988812,1.537923008,-0.054383712,,
10,14.069,14.14673767,10.86738664,-0.00733742,-0.090278099,-0.047539644,0.051065441,-0.114923549,0.134668349,14.23701577,14.19427732,14.09567223,14.26166122,14.01206932,14.13940025,1.537370968,-0.054366717,,
10,14.07,14.14744961,10.86761307,-0.020287007,-0.084155769,-0.040154147,-0.063209682,-0.05991923,-0.078745324,14.23160538,14.18760376,14.2106593,14.20736884,14.22619494,14.12716261,1.53927072,-0.054476226,,
10,14.071,14.14816156,10.86783951,-0.054198341,0.023136822,0.166196019,0.037800127,-0.001529055,0.009938825,14.12502473,13.98196554,14.11036143,14.14969061,14.13822273,14.09396322,1.543051713,-0.054742052,,
10,14.072,14.14887354,10.86806597,-0.032642115,-0.027537064,-0.056703265,0.078970929,-0.006470009,-0.065461446,14.1764106,14.2055768,14.06990261,14.15534355,14.21433498,14.11623142,1.540026027,-0.054546736,,
10,14.073,14.14958552,10.86829244,-0.087500138,0.041620174,0.07805911,0.03305526,-0.101952245,-0.063380655,14.10796535,14.07152641,14.11653026,14.25153776,14.21296617,14.06208538,1.546551808,-0.054991676,,
10,14.074,14.1502975,10.86851894,0.049486287,-0.030126186,0.139023629,0.00983813,0.022982255,0.030469845,14.18042369,14.01127387,14.14045937,14.12731525,14.11982766,14.19978379,1.531058544,-0.053908885,,
10,14.075,14.15100948,10.86874544,0.012641221,0.080070216,-0.050370708,0.057149758,-0.015487867,0.032890644,14.07093927,14.20138019,14.09385972,14.16649735,14.11811884,14.1636507,1.535057959,-0.054189834,,
10,14.076,14.1517215,10.86897197,-0.065763649,-0.224908803,-0.079045023,0.043780914,0.095986521,-0.056724865,14.3766303,14.23076652,14.10794059,14.05573498,14.20844637,14.08595785,1.543394634,-0.054785322,,
10,14.077,14.15243352,10.8691985,0.01156054,-0.000740186,-0.035287529,0.068395778,-0.141575065,-0.004961615,14.15317371,14.18772105,14.08403774,14.29400859,14.15739514,14.16399406,1.534853885,-0.054182922,,
10,14.078,14.1531455,10.86942506,0.097896425,0.032329641,0.078560543,-0.044577773,0.054312237,-0.149174513,14.12081586,14.07458496,14.19772328,14.09883327,14.30232002,14.25104193,1.525765933,-0.053532626,,
10,14.079,14.15385756,10.86965163,-0.002112051,0.094125524,0.022376415,-0.068587508,-0.006666963,-0.037102087,14.05973204,14.13148115,14.22244507,14.16052453,14.19095965,14.15174551,1.537007418,-0.054308358,,
10,14.08,14.15456954,10.86987822,-0.016987592,-0.05826582,-0.129825602,-0.022068259,-0.061887894,0.072486083,14.21283536,14.28439515,14.1766378,14.21645744,14.08208346,14.13758195,1.538037854,-0.054396643,,
10,14.081,14.1552816,10.87010482,-0.034169289,-0.061082516,0.023650962,-0.135486306,0.042956185,0.027983423,14.21636412,14.13163064,14.29076791,14.11232542,14.12729818,14.12111231,1.540783932,-0.0545546,,
10,14.082,14.15599358,10.87033144,0.030205944,0.017390944,0.053218142,0.02302088,-0.0374991,0.107580361,14.13860264,14.10277544,14.1329727,14.19349268,14.04841322,14.18619953,1.53226517,-0.054003776,,
10,14.083,14.15670564,10.87055808,0.120336832,0.019907245,-0.094459146,0.125387137,0.086218654,-0.137624862,14.1367984,14.25116479,14.03131851,14.07048699,14.29433051,14.27704248,1.523766422,-0.053360936,,
10,14.084,14.1574177,10.87078473,0.049926251,-0.004556637,-0.097513502,-0.082770254,-0.140051815,9.18E-05,14.16197434,14.25493121,14.24018796,14.29746952,14.15732588,14.20734395,1.531497226,-0.053899158,,
10,14.085,14.15812976,10.8710114,0.008738703,0.064296474,-0.01200612,0.086873814,-0.12362814,0.0445919,14.09383329,14.17013588,14.07125595,14.2817579,14.11353786,14.16686847,1.534964025,-0.054170756,,
10,14.086,14.15884182,10.87123808,-0.094276909,-0.088735707,-0.058970509,-0.016307953,0.022591795,-0.036557721,14.24757753,14.21781233,14.17514978,14.13625003,14.19539954,14.06456491,1.546575617,-0.054979321,,
10,14.087,14.15955388,10.87146478,0.028508668,0.111360181,0.13134661,-0.002662348,0.028394062,-0.048119166,14.0481937,14.02820727,14.16221623,14.13115982,14.20767305,14.18806255,1.532686832,-0.054010156,,
10,14.088,14.16026594,10.8716915,0.126354161,-0.068484637,0.109411344,0.05839292,0.078908545,-0.103189591,14.22875058,14.0508546,14.10187302,14.0813574,14.26345553,14.2866201,1.522631187,-0.053291161,,
10,14.089,14.160978,10.87191823,0.059659586,-0.157113835,-0.06902132,0.107828786,0.070278662,-0.055190902,14.31809184,14.22999932,14.05314921,14.09069934,14.2161689,14.22063759,1.529779569,-0.053788326,,
10,14.09,14.16169006,10.87214498,-0.012589854,0.092564986,0.072923969,-0.014421353,0.028966104,-0.043943026,14.06912507,14.08876609,14.17611141,14.13272396,14.20563309,14.14910021,1.537308512,-0.05432598,,
10,14.091,14.16240216,10.87237174,-0.022449524,0.002914746,0.108753717,0.102406872,0.00320565,-0.033087651,14.15948741,14.05364844,14.05999529,14.15919651,14.19548981,14.13995263,1.537323877,-0.054360149,,
10,14.092,14.16311426,10.87259852,0.018512503,0.170457382,-0.057733732,0.083873265,0.050883901,0.041116711,13.99265688,14.22084799,14.07924099,14.11223036,14.12199755,14.18162676,1.533522056,-0.054071856,,
10,14.093,14.16382632,10.87282532,-0.005165807,0.004854926,-0.07172717,0.086964007,0.058427577,-0.032347872,14.15897139,14.23555349,14.07686231,14.10539874,14.19617419,14.15866051,1.536193346,-0.054249767,,
10,14.094,14.16453845,10.87305213,-0.067430706,-0.057145413,-0.213407933,0.068805169,0.00559262,-0.023937774,14.22168387,14.37794639,14.09573328,14.15894583,14.18847623,14.09710775,1.542867402,-0.054729176,,
10,14.095,14.16525055,10.87327896,0.01164887,-0.019700947,-0.040626793,0.133813878,0.073478797,0.125308478,14.1849515,14.20587735,14.03143667,14.09177176,14.03994208,14.17689942,1.533917835,-0.054094738,,
10,14.096,14.16596265,10.8735058,-0.087445597,0.080710661,0.028302776,0.110715818,-0.000590548,0.020694692,14.08525199,14.13765988,14.05524683,14.1665532,14.14526796,14.07851705,1.54524204,-0.054878833,,
10,14.097,14.16667479,10.87373266,0.068653662,-0.106199383,-0.081796303,-0.032811855,-0.021118998,0.033061271,14.27287417,14.24847109,14.19948664,14.18779379,14.13361352,14.23532845,1.528780776,-0.053698318,,
10,14.098,14.16738693,10.87395954,-0.028915775,0.001409053,0.046262492,-0.043794115,0.110792137,-0.046311729,14.16597787,14.12112443,14.21118104,14.05659479,14.21369866,14.13847115,1.538828649,-0.054425423,,
10,14.099,14.16809906,10.87418643,-0.045869893,0.106291299,-0.006332567,0.124978453,0.1068494,0.079626668,14.06180777,14.17443163,14.04312061,14.06124966,14.0884724,14.12222917,1.541111511,-0.054567506,,
10,14.1,14.1688112,10.87441334,0.035603684,0.067044456,-0.076663383,0.082298793,0.093734071,-0.033212493,14.10176675,14.24547458,14.08651241,14.07507713,14.20202369,14.20441489,1.53238942,-0.053940815,,
10,14.101,14.16952334,10.87464026,0.186003077,0.125635889,-0.005922768,0.017495328,-0.102869902,-0.079910915,14.04388745,14.17544611,14.15202801,14.27239324,14.24943425,14.35552642,1.516769466,-0.052827626,,
10,14.102,14.17023548,10.8748672,0.103281675,-0.078569137,-0.084236904,0.040671487,0.036044003,0.037281499,14.24880461,14.25447238,14.12956399,14.13419147,14.13295398,14.27351715,1.524784145,-0.053414159,,
10,14.103,14.17094762,10.87509416,-0.12762256,0.205315126,0.208356275,-0.054524875,0.025114215,-0.021704764,13.96563249,13.96259134,14.22547249,14.1458334,14.19265238,14.04332506,1.549494358,-0.055167892,,
10,14.104,14.17165975,10.87532113,-0.039905726,-0.053755507,0.017488312,-0.050836414,-0.042010716,-0.037075611,14.22541526,14.15417144,14.22249617,14.21367047,14.20873536,14.13175403,1.539790113,-0.054481011,,
10,14.105,14.17237197,10.87554812,-0.027794933,0.203634153,0.112640864,0.176684993,-0.036231644,-0.010306986,13.96873782,14.0597311,13.99568698,14.20860361,14.18267895,14.14457704,1.538377252,-0.054384887,,
10,14.106,14.17308411,10.87577512,0.054919703,0.161351175,-0.091339541,-0.047811618,0.006081527,-0.037972097,14.01173293,14.26442365,14.22089572,14.16700258,14.2110562,14.22800381,1.529755484,-0.053762077,,
10,14.107,14.17379628,10.87600214,0.115624777,-0.219878555,0.096162731,0.050224475,0.063012471,0.053300188,14.39367484,14.07763355,14.12357181,14.11078381,14.1204961,14.28942106,1.525033081,-0.053362784,,
10,14.108,14.17450846,10.87622918,0.09527598,0.001730392,-0.050894978,-0.044708189,0.003958339,-0.099796752,14.17277807,14.22540344,14.21921665,14.17055012,14.27430521,14.26978444,1.525971222,-0.053467415,,
10,14.109,14.17522068,10.87645623,0.08975272,-0.102006539,0.011256127,-0.019975451,0.079856802,-0.015033139,14.27722721,14.16396455,14.19519613,14.09536387,14.19025381,14.2649734,1.526453149,-0.053497005,,
10,14.11,14.17593285,10.8766833,0.000331074,0.169012486,-0.032305808,0.082748609,-0.042032672,-0.033052764,14.00692037,14.20823866,14.09318424,14.21796552,14.20898562,14.17626393,1.53533097,-0.054151576,,
10,14.111,14.17664503,10.87691038,-0.006767494,-0.164111777,-0.047823976,0.086213921,0.003006369,0.075565031,14.34075681,14.22446901,14.09043111,14.17363866,14.10108,14.16987754,1.53696213,-0.054238887,,
10,14.112,14.17735725,10.87713748,-0.074583832,0.015472025,0.058203074,0.01945318,0.0719074,0.019335413,14.16188522,14.11915417,14.15790407,14.10544985,14.15802183,14.10277341,1.542132699,-0.054673404,,
10,14.113,14.17806946,10.8773646,-0.006777731,-0.13617721,-0.05222932,0.096810166,-0.082578501,-0.041053691,14.31424667,14.23029878,14.0812593,14.26064796,14.21912315,14.17129173,1.535651607,-0.054178716,,
10,14.114,14.17878168,10.87759173,0.066423698,0.164835824,0.048132277,-0.03872689,-0.089487194,0.033319009,14.01394585,14.1306494,14.21750857,14.26826887,14.14546267,14.24520537,1.528654688,-0.053652874,,
10,14.115,14.17949389,10.87781888,0.046341533,-0.122815835,-0.025940272,0.044393097,-0.033192444,-0.064080317,14.30230973,14.20543416,14.1351008,14.21268634,14.24357421,14.22583543,1.529129148,-0.053745749,,
10,14.116,14.18020611,10.87804604,0.005909007,-0.024510802,0.063687855,0.006828204,0.054891035,0.099970854,14.20471691,14.11651825,14.1733779,14.12531507,14.08023525,14.18611512,1.533801127,-0.054062,,
10,14.117,14.18091836,10.87827322,-0.076724271,0.052929344,-0.078549488,0.107698918,-0.070682905,-0.073303603,14.12798902,14.25946785,14.07321945,14.25160127,14.25422197,14.10419409,1.544004851,-0.05473573,,
10,14.118,14.18163062,10.87850042,0.097770518,-0.062917078,0.030290964,0.056487583,-0.045797866,-1.75E-05,14.2445477,14.15133966,14.12514304,14.22742848,14.18164816,14.27940114,1.524635161,-0.053386306,,
10,14.119,14.18234283,10.87872763,0.06014428,-0.066260953,0.054953504,0.099955865,0.043590915,0.005350169,14.24860379,14.12738933,14.08238697,14.13875192,14.17699267,14.24248712,1.528285522,-0.053648407,,
10,14.12,14.18305513,10.87895486,0.026279002,0.050379258,0.078117626,0.039080565,-0.038182369,0.068628343,14.13267587,14.1049375,14.14397456,14.2212375,14.11442679,14.20933413,1.532091248,-0.05391482,,
10,14.121,14.18376734,10.8791821,-0.007099176,-0.149910973,-0.095908299,-0.038328685,-0.043128461,0.147985744,14.33367832,14.27967564,14.22209603,14.22689581,14.0357816,14.17666817,1.534784506,-0.054128248,,
10,14.122,14.18447964,10.87940936,0.059203057,-0.061509711,0.072894414,-0.010058574,0.00568823,0.051508591,14.24598935,14.11158523,14.19453821,14.17879141,14.13297105,14.2436827,1.528324769,-0.053654398,,
10,14.123,14.18519189,10.87963664,0.04710795,0.062311861,0.068755521,-0.014349115,0.089088242,-0.049779968,14.12288003,14.11643637,14.19954101,14.09610365,14.23497186,14.23229984,1.528550591,-0.053704543,,
10,14.124,14.18590415,10.87986393,0.005267216,0.018904948,0.027652627,-0.023450058,0.046396591,-0.039908337,14.1669992,14.15825152,14.20935421,14.13950756,14.22581249,14.19117136,1.53457203,-0.054067613,,
10,14.125,14.18661644,10.88009124,0.025653244,-0.029196714,0.035306533,0.027464499,-0.012138041,0.11507683,14.21581316,14.15130991,14.15915194,14.19875448,14.07153961,14.21226969,1.531725477,-0.053887816,,
10,14.126,14.18732874,10.88031856,0.025529257,0.121867309,-0.028281464,0.042723376,-0.165605937,0.032856977,14.06546143,14.2156102,14.14460536,14.35293467,14.15447176,14.21285799,1.532218665,-0.053900147,,
10,14.127,14.18804103,10.8805459,-0.051127269,0.031420962,0.011825205,-0.066346396,0.100011966,0.055096507,14.15662007,14.17621583,14.25438743,14.08802907,14.13294452,14.13691376,1.539654922,-0.054452953,,
10,14.128,14.18875333,10.88077325,0.071350436,0.111174601,0.034449554,-0.065281147,0.09807213,0.073624192,14.07757872,14.15430377,14.25403447,14.09068119,14.11512913,14.26010376,1.526281688,-0.053512504,,
10,14.129,14.18946562,10.88100062,0.0470753,-0.134079419,-0.011509493,-0.102485548,0.030627416,0.088096939,14.32354504,14.20097511,14.29195117,14.1588382,14.10136868,14.23654092,1.528748259,-0.053684978,,
10,14.13,14.19017791,10.88122801,0.040740953,0.022990505,0.150126211,-0.001400289,-0.085540909,0.09219496,14.16718741,14.0400517,14.1915782,14.27571882,14.09798295,14.23091887,1.529550965,-0.053743255,,
10,14.131,14.19089025,10.88145541,0.052461827,0.227131708,-0.015184755,-0.12015697,0.065461608,-0.00753973,13.96375854,14.206075,14.31104722,14.12542864,14.19842998,14.24335207,1.529823891,-0.053701492,,
10,14.132,14.19160258,10.88168283,-0.013186101,0.132690514,0.082882516,-0.031534992,-0.040377656,0.107230666,14.05891207,14.10872006,14.22313757,14.23198024,14.08437191,14.17841648,1.535179882,-0.054135503,,
10,14.133,14.19231487,10.88191027,-0.018344052,0.068529898,-0.13754875,0.038456842,-0.098465624,-0.093263131,14.12378498,14.32986362,14.15385803,14.2907805,14.285578,14.17397082,1.536241004,-0.054193672,,
10,14.134,14.19302725,10.88213772,0.007760745,0.092519119,-0.057279821,-0.029177621,0.033802081,-0.04014389,14.10050813,14.25030707,14.22220487,14.15922517,14.23317114,14.20078799,1.533741957,-0.054004064,,
10,14.135,14.19373954,10.88236518,0.106158348,0.15007083,-0.088122922,0.06648177,0.02770291,0.008786205,14.04366871,14.28186246,14.12725777,14.16603663,14.18495334,14.29989789,1.521925028,-0.053213914,,
10,14.136,14.19445191,10.88259267,0.061793398,-0.043201365,0.037016982,0.004521119,-0.098554044,0.007029295,14.23765328,14.15743493,14.18993079,14.29300596,14.18742262,14.25624531,1.52734117,-0.053567686,,
10,14.137,14.19516425,10.88282016,-0.001161658,-0.041107288,-0.076329258,-0.069591548,0.013916146,-1.33E-05,14.23627153,14.2714935,14.26475579,14.1812481,14.19517755,14.19400259,1.532928178,-0.053996182,,
10,14.138,14.19587658,10.88304768,0.075531137,-0.050437,0.027726459,0.043195426,0.013418163,0.014532541,14.24631358,14.16815012,14.15268115,14.18245842,14.18134404,14.27140772,1.526570925,-0.053483329,,
10,14.139,14.19658895,10.88327521,-0.025983067,-0.247540363,-0.117783423,-0.109991579,0.073371173,-0.114537422,14.44412931,14.31437237,14.30658053,14.12321778,14.31112637,14.17060589,1.536895949,-0.054223944,,
10,14.14,14.19730132,10.88350275,0.05700112,0.170036857,-0.091272521,0.003006094,-0.048768591,0.022867049,14.02726447,14.28857385,14.19429523,14.24606992,14.17443428,14.25430244,1.527984082,-0.053600191,,
10,14.141,14.1980137,10.88373031,-0.033182552,0.063453257,0.151092403,-0.015241429,0.029733149,-0.040799721,14.13456044,14.04692129,14.21325513,14.16828055,14.23881342,14.16483114,1.536230633,-0.054227453,,
10,14.142,14.19872607,10.88395789,0.009513316,0.006745241,-0.070954233,0.126676482,0.01250817,-0.025891514,14.19198083,14.2696803,14.07204959,14.1862179,14.22461758,14.20823939,1.532331688,-0.053920246,,
10,14.143,14.19943844,10.88418548,0.070349021,-0.049251945,0.128853055,0.028301956,-0.018748793,-0.013726975,14.24869039,14.07058539,14.17113649,14.21818723,14.21316542,14.26978746,1.526744229,-0.053494204,,
10,14.144,14.20015081,10.88441309,0.012448187,0.097109639,0.059071439,0.074853554,-0.02933032,-0.013373189,14.10304117,14.14107938,14.12529726,14.22948113,14.213524,14.212599,1.532513664,-0.05391349,,
10,14.145,14.20086326,10.88464072,0.064855429,-0.040662128,-0.135776845,0.039530451,0.056025062,0.004992006,14.24152539,14.33664011,14.16133281,14.1448382,14.19587126,14.26571869,1.527159642,-0.05352084,,
10,14.146,14.20157564,10.88486836,-0.059703852,0.047420618,0.079786689,0.040588044,-0.066089509,0.072364438,14.15415502,14.12178895,14.16098759,14.26766515,14.1292112,14.14187178,1.539568413,-0.054432906,,
10,14.147,14.20228805,10.88509602,0.046965994,-0.092731682,0.005162008,-0.049729085,-0.066420425,-0.096473535,14.29501973,14.19712604,14.25201713,14.26870847,14.29876158,14.24925404,1.527831238,-0.053608763,,
10,14.148,14.20300046,10.88532369,0.111577149,-0.244410706,-0.078989404,0.012274426,-0.075345508,0.03835327,14.44741117,14.28198986,14.19072603,14.27834597,14.16464719,14.31457761,1.521112643,-0.053132344,,
10,14.149,14.20371287,10.88555138,-0.146142591,0.121539157,-0.057208523,-0.031789863,0.064326609,-0.004545168,14.08217371,14.26092139,14.23550273,14.13938626,14.20825804,14.05757028,1.548773896,-0.055084572,,
10,14.15,14.20442528,10.88577908,-0.023628869,0.141979204,-0.074053829,-0.060883099,0.021308789,-0.015169456,14.06244608,14.27847911,14.26530838,14.18311649,14.21959474,14.18079641,1.535237234,-0.054133495,,
10,14.151,14.20513773,10.8860068,0.040174421,0.042309636,-0.066270061,0.01323628,0.007379743,0.084460522,14.1628281,14.27140779,14.19190145,14.19775799,14.12067721,14.24531215,1.52785025,-0.05362616,,
10,14.152,14.20585018,10.88623454,0.077359089,0.048250968,-0.113784671,-0.140033513,-0.132474927,0.08596545,14.15759922,14.31963486,14.3458837,14.33832511,14.11988473,14.28320927,1.525688563,-0.053407649,,
10,14.153,14.2065626,10.88646229,0.054788249,-0.057432249,-0.017792447,0.00248285,-0.07988975,0.027581806,14.26399484,14.22435504,14.20407975,14.28645235,14.17898079,14.26135084,1.527266157,-0.053549384,,
10,14.154,14.20727505,10.88669006,0.089581671,0.065861632,-0.009753056,0.009336403,-0.062668963,-0.068832922,14.14141341,14.2170281,14.19793864,14.26994401,14.27610797,14.29685672,1.523426846,-0.053279208,,
10,14.155,14.2079875,10.88691784,0.034007337,0.096443152,-0.033886472,0.079936573,0.028837687,-0.15060327,14.11154434,14.24187397,14.12805092,14.17914981,14.35859077,14.24199483,1.530057952,-0.053716716,,
10,14.156,14.20869995,10.88714564,-0.006411771,0.132434665,0.033621804,-0.012559168,0.003321448,0.066361864,14.07626528,14.17507814,14.22125912,14.2053785,14.14233808,14.20228818,1.53395521,-0.05399935,,
10,14.157,14.20941244,10.88737345,0.036556686,0.170769553,-0.034624689,0.016667229,-0.060957486,-0.014542634,14.03864288,14.24403713,14.19274521,14.27036992,14.22395507,14.24596912,1.529423147,-0.053686478,,
10,14.158,14.21012489,10.88760128,0.102415272,0.016640975,0.122734297,-0.118159906,-0.006807375,0.043129049,14.19348391,14.08739059,14.32828479,14.21693226,14.16699584,14.31254016,1.522616381,-0.053195995,,
10,14.159,14.21083734,10.88782913,0.014355101,-0.055173469,-0.18103201,0.063813328,0.024865305,-0.012676561,14.26601081,14.39186935,14.14702401,14.18597203,14.2235139,14.22519244,1.532324244,-0.053859111,,
10,14.16,14.21154983,10.88805699,0.021861263,0.076974204,-0.011992357,0.038237319,-0.069184873,-0.059951106,14.13457562,14.22354218,14.17331251,14.2807347,14.27150093,14.23341109,1.530542587,-0.053764853,,
10,14.161,14.21226232,10.88828487,-0.011265671,0.038382564,-0.009978148,-0.049321647,-0.038237195,0.10290283,14.17387975,14.22224047,14.26158396,14.25049951,14.10935949,14.20099665,1.534391865,-0.054028028,,
10,14.162,14.21297481,10.88851276,0.018364252,0.031516843,0.044031292,-0.119473503,0.074677057,0.07838969,14.18145796,14.16894352,14.33244831,14.13829775,14.13458512,14.23133906,1.531052759,-0.053794382,,
